age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,distraction_score,addiction_level,productivity_score
19,7.2564473,4.5531497,3.302288,7.6294804,63.73634,99.847626,3.8080776,Medium,12.383827
26,8.113452,5.96894,6.548953,7.329889,224.3652,95.78573,10.36484,High,51.54188
29,9.756361,2.661725,4.0507803,4.954769,,100.0,6.057149,Medium,47.83634
15,10.513396,5.9829736,6.587214,8.417828,42.84601,97.05677,4.831573,High,70.99924
28,7.026793,5.3056607,7.677133,5.8827443,225.37671,98.352486,6.4900045,High,55.71715
30,6.0820575,5.023694,3.6018484,7.6434517,267.11517,91.783455,12.030862,High,27.547297
25,10.619927,,0.6518473,6.6990743,272.23328,66.658485,9.676294,High,0.0
17,3.8915458,3.2889595,5.7663283,5.971119,79.307686,98.93584,4.9329634,,51.680584
24,7.1737504,4.216157,,5.3889127,113.17483,96.059494,,Medium,52.02517
22,4.3030176,3.9818907,6.2214212,7.576558,327.96,,5.437056,Medium,80.23014
15,,2.1020713,6.9387674,,293.6999,100.0,6.832851,Medium,67.982056
31,7.655609,4.4800715,4.172584,8.261288,,99.89933,,Medium,58.181114
29,7.172748,5.03217,6.7478585,8.4300785,168.12413,100.0,6.0485263,High,96.352066
24,6.5305214,4.9982343,5.879889,5.2799935,102.190346,93.30325,-1.1028665,Medium,47.52696
24,8.562387,6.173387,2.6339247,,,100.0,,High,17.453884
30,3.6084647,,5.2775726,6.334198,257.56677,97.94344,4.174802,Low,53.72198
,4.1467757,4.402532,4.2024794,6.4533367,,100.0,,Medium,34.815605
37,10.526211,5.5860047,4.185216,5.399156,,94.96282,2.152251,High,4.3237357
35,3.7667956,2.5742047,4.5700016,7.4854646,127.22569,98.31384,2.3273034,Medium,51.039253
20,2.0790322,0.11439758,0.3957556,4.751101,21.245235,94.96663,0.31247994,Low,0.0
26,16.0,,3.4346483,7.2466645,282.25525,100.0,11.761449,Medium,39.009945
23,5.17252,2.0840592,1.6082277,8.829797,293.66357,100.0,4.699849,Medium,0.0
21,9.910642,,3.3951795,,131.56056,93.019226,6.764278,High,5.962758
38,6.1417694,,7.10308,4.3027625,140.34937,100.0,2.1636906,Medium,40.70056
16,11.699669,5.2786665,5.5301914,9.277796,292.63242,100.0,6.773355,Medium,50.54077
35,5.7500086,1.2725077,7.7961807,6.9298663,140.4684,100.0,-0.21803646,Low,85.33247
36,10.547316,6.245795,2.8366187,6.531341,277.27905,93.63428,8.420102,,5.019471
35,6.837206,3.2845392,7.8015294,,243.44437,,6.029306,Medium,
33,16.0,5.98452,5.398593,8.4849615,520.75916,98.10971,15.672584,High,25.302443
31,7.395257,4.195064,5.001281,8.639557,13.23216,98.48843,-0.4371936,Medium,40.313774
39,5.275226,1.1906947,0.6515298,7.2490993,133.40224,100.0,3.3334916,Medium,39.614777
27,14.59762,9.030892,7.1174645,6.0912476,487.40256,96.1978,11.458319,High,17.748611
19,9.70322,3.1894464,6.7399263,8.893674,32.36681,100.0,5.7512245,Medium,88.658295
36,,2.5975997,1.7155198,7.6193056,196.55676,99.064125,,Medium,32.036877
24,3.169726,0.9898364,2.3915417,5.75363,186.79857,94.037315,7.441201,Low,47.7621
16,7.892057,3.4892297,8.338033,5.359678,226.36528,98.627014,4.792229,Medium,82.39989
18,5.725338,2.0231218,6.078676,6.862393,263.16132,98.964836,8.896511,Medium,66.72438
25,11.824544,8.562412,3.2347324,6.751498,226.91493,,10.294147,High,0.0
17,10.211043,9.523565,5.162523,7.0570364,93.39155,100.0,3.780285,High,21.518192
35,9.89557,5.3095517,6.6493187,7.9273252,187.48192,100.0,5.4455895,High,73.328606
32,2.571014,1.8401841,6.865342,3.7508707,144.58405,100.0,1.7736238,Low,61.888035
31,12.417951,8.916049,,5.135783,217.72617,58.158115,,,0.0
34,9.777433,,4.4552755,5.4702287,104.94413,99.82492,6.3768263,Medium,46.916183
28,3.1482582,0.86773384,2.5429578,7.35202,121.67797,98.95586,3.2412283,Low,30.295877
35,8.261083,6.1363845,0.0,,195.56987,70.13392,7.3448973,High,9.478172
24,9.599727,5.334651,3.4249432,7.2134295,187.20999,90.30946,,High,25.890352
,6.3806405,5.5319695,4.0962615,7.2008357,,98.11432,,High,59.506878
32,10.582206,3.9586945,6.779277,7.301587,124.04002,100.0,5.3960643,Medium,61.218758
38,8.701993,5.486067,6.763439,4.603067,,100.0,,,3.3365462
18,11.781483,5.5373464,5.2670903,,6.4962015,,4.2141376,Medium,50.23101
39,4.9484863,3.6862311,7.0704684,4.6338058,37.29176,100.0,-1.6259087,Medium,64.13196
21,6.410036,3.1194973,0.54062045,4.436736,148.88809,95.263954,4.014399,Medium,17.919508
38,10.439895,5.29515,6.0194297,7.385455,,100.0,,High,34.189568
30,9.954879,6.631814,2.1842444,6.6712756,271.1077,80.97154,6.4434814,High,0.0
31,8.014995,4.2867966,2.6250536,6.0044312,148.03035,94.51785,6.7241416,High,38.637394
20,7.1888733,3.7243702,5.7148976,9.112744,132.45706,96.65021,5.2141576,Medium,80.18693
22,4.493847,2.474155,2.6724749,4.712549,112.52756,,5.72118,,37.52059
28,2.03665,1.220417,5.339523,6.4752455,304.3841,100.0,6.2377114,Low,85.19394
22,11.931384,7.0213866,,6.738548,237.99675,99.4533,,,61.052067
36,4.446631,2.2080722,6.569245,,306.25824,98.87007,6.8569984,Low,72.101204
18,6.3668556,4.902645,4.290692,4.6655,35.437023,90.79456,5.30067,High,8.641167
16,10.4573765,5.545059,,5.4543447,247.17345,89.54257,,High,7.924588
31,10.574077,,7.370947,7.7064466,211.30475,97.7463,10.38583,High,56.63701
37,6.455092,6.0457544,6.293585,7.0223093,70.90409,96.23267,2.8072274,High,58.44038
35,9.66247,4.2778277,6.232723,5.001699,165.17708,100.0,7.060747,,41.68306
18,8.406591,1.2486537,1.6179217,4.0199366,235.1721,86.88384,7.6830087,Medium,4.298141
18,3.256903,2.123119,2.483187,,51.332287,100.0,2.2296484,Medium,34.499966
19,3.2078867,2.1638272,2.9518547,8.303565,119.16262,,3.531614,Medium,52.61181
,,3.37378,7.9210753,5.194656,52.06057,100.0,-0.46865115,Medium,62.56822
31,9.095381,5.7178087,3.2593322,7.0872293,240.73743,92.09586,8.098352,High,2.8036098
16,10.134728,6.342381,4.356019,8.186593,105.08814,100.0,7.6420665,High,43.948082
26,10.885731,7.96627,3.4615161,6.7032084,220.72427,,6.1185174,High,7.747208
,1.1386442,2.1174083,7.4726753,4.963398,218.72989,100.0,0.7294339,Low,64.42412
18,2.2990117,1.0339925,4.5159917,5.770683,85.144875,99.119316,3.8089004,Low,
27,9.739233,7.491137,6.1948643,3.112496,237.28671,95.787575,10.443148,High,7.341764
20,2.6535182,2.3697836,2.9726956,7.356495,91.803856,100.0,1.0294902,Medium,
27,4.923782,1.8283284,0.74380344,3.361376,,88.3782,,Low,15.116495
34,9.044513,6.775501,7.096308,5.849052,131.7665,93.9067,4.872589,High,43.670296
34,5.3157644,1.4055012,6.9093895,9.011192,92.98657,,4.798749,Medium,76.29175
31,4.5823402,4.908514,2.301109,6.140736,,98.80112,,Medium,19.758097
19,9.2439375,3.5111947,1.9559966,5.1767063,91.08031,100.0,5.0994835,Medium,0.4767356
20,5.8626122,3.730472,6.67379,8.119517,,100.0,,Medium,66.23417
36,5.5469346,3.46229,1.0097107,4.7997994,,88.66734,,Medium,0.0
20,9.885632,7.9484177,0.0,6.3321767,90.76553,77.27018,5.762209,High,0.0
,11.681172,8.86905,0.34340468,4.5026555,143.04659,68.264336,8.864293,,6.527877
,9.062944,6.505149,,7.2759237,67.94091,,,High,34.36248
,8.79608,,7.4612846,5.553419,133.5715,96.15337,2.44416,Medium,56.26037
,3.5675268,2.0077941,1.7894634,6.7918744,250.64351,,4.83862,Medium,
38,3.108039,1.7529655,0.6625137,8.073807,30.128588,100.0,3.1429386,Medium,
29,11.257196,3.6967018,6.188201,8.812449,138.71759,99.70057,8.040389,Medium,61.825443
37,9.142233,5.175758,7.188665,,234.3888,99.88568,7.525404,High,53.16898
36,4.0480657,,2.9236386,8.695509,83.80352,100.0,2.589569,Medium,9.014756
,,3.4471965,3.142905,,195.8265,97.72951,,Medium,24.495274
31,6.403755,5.9935446,5.802764,8.6577015,111.757286,100.0,0.6816578,High,64.50815
28,12.700315,2.6088371,7.701825,6.200977,331.95523,100.0,4.253871,Medium,90.82217
27,8.710497,3.7750216,1.7775607,4.9073057,266.23035,89.247406,12.110833,Medium,23.31912
16,5.8844748,1.4433739,5.0039787,7.227276,485.04306,96.770195,8.501609,Low,61.20954
30,10.317712,5.302388,6.494641,8.112549,68.74749,94.89606,3.017311,High,53.26731
25,9.474164,5.312262,1.5835174,7.761462,243.9412,83.59673,8.347093,High,28.05083
36,10.442117,7.8111887,6.5649266,5.7444,48.98261,99.450264,3.5633798,,28.689121
18,8.750689,6.284169,6.3958063,8.507906,137.92873,97.52267,8.897907,High,57.8803
37,0.65983033,,2.9160986,5.218256,163.71686,94.37168,0.8656077,,56.713566
23,11.133041,7.103209,6.490681,7.5097194,,100.0,,High,47.281544
20,8.61966,5.0539856,0.47408184,6.953152,265.83173,92.49882,11.026383,High,8.365693
24,6.5290694,3.8175778,6.592142,8.164839,153.99626,97.85892,3.0731041,Medium,68.33391
36,6.8886743,4.5665736,4.6987004,4.326593,148.28723,97.10788,6.575821,High,20.465317
20,2.8535304,2.5479991,3.7245717,6.5156956,236.43951,99.28427,4.6440606,Low,68.28475
26,,2.5257046,6.5787196,6.39379,199.87463,100.0,,Medium,75.55062
24,,8.903526,5.319364,5.9756007,61.377136,86.91005,,,22.694094
24,7.0021515,5.829092,,6.0855255,81.42594,96.43442,,High,37.176136
,6.785276,6.4081707,6.04519,6.080424,,99.82562,,High,28.749949
19,3.377561,2.4226713,7.0203958,9.172882,,100.0,,Medium,73.50973
19,1.8833598,0.8891363,1.912971,4.8860626,61.3495,100.0,-0.8706982,Low,29.946064
17,5.211678,2.4621603,1.2271411,8.430936,326.86365,94.10527,9.20864,Medium,12.764803
30,6.07712,2.208056,5.078314,9.329244,293.31998,99.022995,,Medium,53.56654
15,7.38519,4.453767,5.87247,5.0305347,42.18815,97.33101,1.7123096,Medium,41.207123
25,3.032151,1.8653259,2.138544,4.803453,132.68434,97.23131,2.5052185,Low,28.349045
29,3.942462,1.2547438,2.4398415,7.8635244,201.77777,95.014435,6.8626113,Low,48.235035
15,11.090692,,2.9493642,7.009748,244.62518,100.0,12.973482,Medium,17.402292
23,11.265697,8.832944,2.630692,6.1745505,203.6777,73.14736,10.7964325,High,0.0
23,3.9456737,3.1034217,8.031761,7.52836,203.10303,,4.0842957,Medium,74.04561
22,6.944818,2.5223138,5.1257815,7.833148,310.08966,100.0,7.650016,Medium,43.577744
16,7.471348,3.3944137,0.0692518,6.692823,108.65189,100.0,5.8329344,Medium,13.648514
32,10.191457,6.168981,6.7308116,3.1771307,74.17876,,1.9090773,High,33.10704
15,3.2769783,2.1239743,,5.509902,80.35924,99.024216,,Low,40.145077
27,2.1169996,1.4839367,,6.179649,133.24448,98.57738,5.6990848,Low,12.146131
22,2.09966,1.3885429,3.9696884,7.050079,16.86926,100.0,0.27557838,Low,52.25466
32,6.2381487,4.359035,1.1562964,8.27913,212.75874,100.0,5.7763605,,18.05957
17,8.8174305,5.781168,1.680793,6.9416876,184.92581,88.463646,6.1669965,High,0.0
,8.166735,3.5887637,1.6644906,8.367386,158.45573,98.93795,6.6896024,Medium,4.4556518
29,3.7864535,3.3865712,6.3452034,8.010617,149.5476,100.0,0.5113442,Medium,93.74183
38,10.277197,4.000875,3.034554,,94.388794,92.658424,4.298899,High,4.5028925
15,,3.7714195,1.6753116,5.8747272,234.55388,88.75144,,Medium,0.0
16,3.762397,2.0398684,2.3554988,9.297053,273.51096,99.95103,4.572567,Medium,55.35785
,,5.8606534,3.0735173,7.5892124,132.85484,94.294586,,High,25.529343
32,6.4038854,2.1811318,3.2569797,6.303974,462.3587,99.32802,12.054699,Medium,32.207256
39,11.360333,6.592124,0.6383089,5.7762527,,93.9744,,High,1.2152292
23,4.591107,2.6896636,1.0012274,8.77014,296.49646,98.61595,8.102383,Medium,8.781949
23,12.098756,9.700183,2.6189246,6.101229,163.1763,89.9568,10.252977,High,2.2581918
21,7.2600265,3.6733673,5.633923,7.4707026,241.49669,95.669975,3.6756096,Medium,47.066135
21,10.631317,8.075679,4.6862626,6.8100395,263.50565,79.49793,10.688385,High,0.0
19,,1.726557,6.60619,3.62407,,94.46897,,Low,60.541996
22,8.550608,5.597882,7.45815,4.413795,38.00057,96.91108,2.2257173,High,39.5234
15,3.7161884,1.9530686,1.7619253,5.953727,,100.0,,Low,19.128471
21,12.433532,4.664925,5.918696,4.985238,534.0196,100.0,6.0503297,Medium,64.41304
37,5.7761145,3.894598,7.761998,8.073149,190.49648,99.060425,5.5507927,Medium,69.5734
31,6.035744,3.039082,3.0673628,6.3539033,69.40424,100.0,5.741807,Medium,
24,2.4426033,,7.6134233,8.947205,136.94643,100.0,0.3091419,,96.30247
,5.729842,2.0121207,7.113557,7.3945293,100.03539,99.79232,1.3961043,Medium,80.12693
27,8.594482,5.0460567,7.894327,,188.9626,100.0,4.970859,Medium,68.69281
21,8.858345,6.4508452,2.066645,7.9315453,87.62872,98.642365,4.182842,High,2.0694928
,2.4999788,1.5233126,7.6084385,5.893768,12.019314,100.0,-0.65921384,Low,100.0
22,9.056259,5.8731627,,6.5054207,261.63586,96.417816,,High,
25,2.38621,1.6315103,7.349127,5.8659077,203.05583,100.0,2.3230162,Low,
,,2.4030871,0.9559808,6.2142067,178.59265,100.0,6.061952,Low,14.621772
33,8.274795,7.919249,8.012373,,242.58305,84.29322,9.387367,High,52.34728
33,7.564085,3.493985,3.894657,4.142864,55.400764,97.63294,4.5837793,Medium,33.569298
23,6.0723386,1.4925317,6.902694,3.67652,289.13687,100.0,7.7990656,Low,80.60903
30,4.043596,2.4333339,0.5863055,6.2300644,92.60469,98.985245,2.510091,Low,33.330708
36,9.532745,,4.394413,7.501423,288.7774,96.1938,3.9776628,High,
32,10.188625,8.158967,4.94207,5.9585,172.87749,73.59181,8.24065,High,4.2121806
26,7.665753,2.2448905,0.63513607,7.837332,80.53618,100.0,6.8460116,Medium,34.88247
30,6.2493815,6.5628104,5.52913,4.739587,214.77667,98.04492,6.246374,High,10.070925
23,10.721195,4.413413,4.030942,5.8273606,,100.0,11.550131,Medium,14.745255
,7.4615026,5.730825,,7.4109755,165.51785,84.47803,5.3199644,High,18.979168
38,7.426445,4.9462976,2.646741,4.2454085,145.1999,94.08179,6.8602295,Medium,28.102009
32,6.278311,2.328848,0.8212801,5.222817,199.6017,100.0,9.829093,Medium,18.875946
29,9.424837,5.1416874,3.8275828,4.515862,67.59094,96.41604,6.2472982,High,6.7469683
22,,5.829082,5.3450437,4.4331217,157.08098,100.0,9.2805195,High,26.985008
38,7.758604,4.7646527,6.78189,5.0542874,100.20507,100.0,6.5471497,Medium,58.338955
26,,2.4078493,5.369466,7.148,7.555968,96.43286,,Medium,64.00963
17,5.0449286,1.7190402,1.8783532,6.447158,195.40154,94.58687,7.3053513,Low,29.705706
18,7.3549123,2.5455272,2.9377007,5.8808136,70.03065,99.87475,2.9328496,Medium,33.698887
25,3.7084663,3.044694,4.825989,6.8123116,276.9104,100.0,3.729678,Medium,45.42507
26,7.23593,6.1295466,6.2539134,7.758101,,100.0,,High,63.084026
17,6.4077554,5.059492,8.080904,4.7268443,65.3996,100.0,5.5959167,High,64.13469
24,2.5523105,3.396883,6.1429377,8.003087,203.64955,100.0,2.4186647,Medium,82.92019
19,10.848181,5.26479,3.8799453,5.9734035,160.67015,,3.957077,High,39.414417
39,3.9390776,3.543818,6.4723268,7.7003765,97.658295,100.0,-0.90820944,Medium,91.56121
35,9.409351,4.8898797,6.493165,8.453289,182.0609,100.0,7.354703,High,66.94866
30,4.851172,2.7397738,6.8803124,,159.09537,99.75945,2.025749,Low,94.77253
34,3.789919,1.6182587,4.2616,7.6798153,204.51228,99.35867,0.6203528,Medium,35.827244
36,6.1282506,1.6823684,,7.269031,302.68442,100.0,,Medium,13.680112
25,10.452379,4.575091,8.204699,8.196897,,92.764275,7.708888,High,68.32963
37,12.904545,4.8317327,0.67478746,4.572463,713.4122,78.3613,11.260339,Medium,14.573606
,10.841329,5.693475,2.4822667,5.2401013,299.1652,83.93131,9.767857,High,0.0
33,7.2811565,6.300736,5.323857,4.887937,158.70825,96.78353,6.515544,High,17.886415
27,14.213635,7.393817,7.9334774,,494.99124,100.0,16.456459,High,17.740234
18,13.955513,4.6202106,5.0851793,4.487787,445.14844,95.51957,12.787751,Medium,33.822212
37,5.1529636,1.9698926,5.4620976,6.6916766,1.2393124,94.008934,0.7202002,Medium,57.298367
20,3.8383174,0.79597163,6.0040603,5.290601,204.77534,100.0,3.0124838,Low,50.182457
20,9.637111,4.3328047,2.2138875,6.9369597,212.91371,96.616516,9.490423,Medium,27.592186
33,11.128312,6.2461667,2.198597,7.386801,27.600002,88.96669,4.232109,High,8.23591
17,2.918498,3.4684718,4.870733,5.190075,242.9537,100.0,2.430749,,42.53271
16,0.4612827,0.7994796,1.2092806,8.772497,130.34831,100.0,2.5799966,Low,52.74275
15,,4.0107856,4.46992,8.68775,0.0,100.0,,,52.92302
15,5.512249,3.1247752,2.9432032,5.443601,117.126495,100.0,5.236839,Medium,33.914314
16,6.3709307,1.665976,4.572223,7.421655,174.3833,96.535034,7.3151345,Medium,67.80347
30,2.7242565,1.9714587,4.4650707,4.8706822,59.933834,99.75732,3.0593266,Medium,73.15809
27,,2.0127625,3.402628,8.782518,91.454956,100.0,3.567132,,55.39407
23,3.973425,1.518811,6.9008603,4.9000487,276.55188,97.968575,4.252516,Low,75.596054
38,3.041606,0.96532875,0.111928396,7.91272,12.7666,97.005,0.003097218,Low,59.48408
25,8.739686,4.2161193,1.5116189,4.416486,47.040485,98.00581,1.6839514,Medium,19.91038
22,8.688339,4.6756554,0.7733452,6.399427,195.06187,87.50617,10.392503,High,
34,2.9844837,2.1356468,2.560668,8.165992,134.92026,100.0,2.7612364,Medium,44.35119
39,5.936787,4.397314,5.0288396,7.089986,103.424484,95.86554,0.118690476,Medium,51.90621
38,,8.174559,2.6256804,7.7483788,239.8615,90.58187,,High,3.4044857
16,3.8669767,2.3101938,4.9113145,3.450211,242.25987,100.0,5.4938254,Medium,59.09364
23,5.018689,2.705547,0.7384509,7.3143964,163.39119,96.75105,,Medium,6.794479
28,9.747362,6.4605923,6.671686,8.709853,92.86837,98.17003,4.2064595,High,64.43137
35,10.44791,4.9518776,,7.142786,177.06384,93.450294,,High,24.886587
36,6.2473826,3.0291796,0.23283048,4.7266636,97.1888,100.0,5.889116,Medium,14.52946
20,,0.7710589,0.8270736,8.180941,,100.0,,Low,4.74719
39,4.5851936,2.1374636,2.7033687,9.579761,113.59837,100.0,3.193752,Medium,45.32158
35,12.762293,8.609627,2.3404286,6.190526,26.386349,80.68037,8.833801,High,10.673711
20,4.7844787,1.1563385,2.140309,5.496288,51.29931,93.81951,4.6670713,Low,23.262989
29,3.4230273,1.0019099,2.968726,6.8269486,63.21478,97.0445,3.2147195,Low,56.32788
19,9.438891,7.5143557,2.2201672,4.751821,298.7548,70.46482,7.808547,High,0.0
,3.1549373,1.1979201,7.472096,6.393382,3.3588908,97.75377,-3.0987003,Low,100.0
31,6.148831,2.6257386,5.0724626,,100.386475,,5.9584413,Low,48.91094
31,4.027938,2.3242934,7.918524,6.8103423,219.04321,100.0,-0.35741308,Low,94.938324
22,1.7353268,2.0650666,3.8025606,4.8817086,272.05426,99.29932,4.9860215,Low,32.01586
35,10.120861,8.8871155,,6.673863,110.80171,93.05939,,High,19.367727
29,8.4214,6.2005525,1.9675363,5.1697354,121.67756,82.183495,5.074564,High,0.0
17,10.430545,9.316137,7.490134,7.009727,189.20753,100.0,6.6817403,High,48.712196
15,6.2174826,3.2431686,5.9596024,6.9489717,349.00916,97.22775,9.141638,Medium,80.40287
16,3.386737,1.9827225,5.9502077,4.5478415,56.686756,99.4215,-0.13240004,Medium,53.1274
32,4.3786874,1.6603572,3.0014584,4.2133856,261.60718,98.19965,8.283871,Low,25.235846
22,2.8834438,2.6467087,,6.8045173,37.565014,100.0,,Medium,87.24677
24,7.5780606,5.6652784,5.721567,8.053843,45.891747,100.0,2.630478,,38.584976
17,1.1181191,1.5289174,0.48233193,9.749063,55.32046,100.0,-0.1320934,Low,39.65774
27,10.604262,9.486167,1.6323296,5.0665383,171.2439,73.09441,8.055988,High,11.9918165
25,11.3586,3.093601,6.565795,4.033952,248.49892,96.48187,12.90088,,49.41082
28,,2.9166033,7.85914,5.4807787,234.74489,100.0,3.1585305,Medium,63.641666
,14.202973,5.062355,2.5448668,9.073738,128.0654,100.0,11.9608965,Medium,26.017359
33,6.884489,2.6505992,6.4916534,4.6130776,251.45999,97.02151,3.0135853,Medium,79.830605
,7.442033,3.9329987,,5.935626,57.942654,100.0,,High,
33,,8.561415,7.98255,4.6681237,226.96028,92.70377,,High,27.686674
36,6.2841096,2.2183282,1.7785045,5.9369016,169.18193,98.01972,7.89032,Medium,7.9251223
19,,7.0804625,7.959345,4.0962152,229.44958,92.59711,,High,16.140268
22,10.131022,3.7574778,,6.1928844,57.66391,94.10755,,Medium,31.420534
26,,2.03123,6.748472,5.5414906,213.70326,94.96401,,Medium,79.12133
29,11.927851,7.605774,,5.9293056,171.55498,90.413445,7.8209643,High,5.44011
36,7.201044,5.0091763,8.107022,5.4477615,261.1495,98.65334,5.7340426,Medium,60.81041
,9.3677435,,8.353111,4.1130342,279.86884,97.42464,11.828117,Medium,59.46759
26,5.1557503,4.1617937,3.7059991,5.721275,176.23923,96.619675,2.750377,Medium,40.65153
31,4.6478834,2.5798557,3.4390197,4.661501,137.74963,98.8361,3.0308347,Medium,25.05306
37,7.1506424,3.0211928,5.346031,8.736732,200.75961,97.914375,4.0307794,Medium,61.227573
,9.423317,8.75575,4.1481805,5.632522,227.66498,86.10422,9.167129,High,4.7627473
39,1.7167217,0.061508164,7.5326457,8.280178,225.2886,96.253784,,Low,84.44242
31,10.167592,,6.013817,6.593604,205.32747,95.3844,11.030493,High,43.79406
20,8.460577,2.1329632,0.8513813,8.223646,134.2262,100.0,6.820758,Medium,44.178562
31,10.830686,8.649239,5.130143,9.414849,260.27588,90.40838,9.906577,High,42.550613
33,10.140678,5.026266,2.6049466,5.080929,58.76715,99.33117,6.3904033,High,0.0
26,7.0001106,2.360604,4.49661,3.9860482,194.38425,100.0,5.9986386,Medium,39.71189
19,4.8536477,3.6190517,0.0,7.696331,241.26366,96.100136,7.4954257,Medium,0.0
28,3.994211,1.9634849,6.509666,8.422765,29.876211,99.85955,0.81119245,Medium,71.32543
20,5.6582503,,5.142563,8.361818,64.91542,,3.623151,Medium,
29,11.709057,,4.6232495,5.357892,119.351036,77.09571,5.209836,High,14.502084
22,7.662784,5.862964,5.1836104,7.2879353,227.32466,,4.838646,High,36.00836
17,9.251123,5.468707,3.7039824,7.7696085,90.63149,96.7469,6.968933,High,41.783207
22,,4.061081,7.952024,,104.10165,100.0,,,56.51622
21,5.4772215,1.8256866,3.3329444,6.963894,267.82126,,3.0822477,Low,38.482616
31,3.550183,3.6788366,1.2553691,8.20723,61.62601,98.658516,,Medium,35.14314
34,8.303906,4.9522457,2.4348233,7.598182,250.73042,99.480774,11.496063,Medium,30.091848
33,3.6371064,3.5212965,6.8776083,8.653534,,99.881035,,Medium,87.978546
37,6.2217116,3.9409912,3.6689067,4.617377,248.0503,92.30689,5.909207,Medium,41.050358
26,5.53877,2.8008313,3.7226918,5.856755,168.3333,99.02038,2.029656,Medium,22.377932
32,4.0284896,2.3814394,6.2058096,,192.14516,97.99752,2.859743,Medium,
